C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_33_254.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_33_254.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_33_254.jpg, 0, 0, 0, 7.787462E-05
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_33_356.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_33_356.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_33_356.jpg, 0, 0, 0, 7.862574E-05
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_33_458.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_33_458.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_33_458.jpg, 0, 0, 0, 7.773672E-05
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_33_558.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_33_558.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_33_558.jpg, 0, 0, 0, 8.024764E-05
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_33_661.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_33_661.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_33_661.jpg, 0, 0, 0, 7.847117E-05
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_33_765.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_33_765.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_33_765.jpg, 0, 0, 0, 7.818275E-05
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_33_867.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_33_867.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_33_867.jpg, 0, 0, 0, 7.821434E-05
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_33_968.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_33_968.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_33_968.jpg, 0, 0, 0, 7.917622E-05
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_34_071.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_34_071.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_34_071.jpg, 0, 0, 0, 7.899356E-05
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_34_173.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_34_173.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_34_173.jpg, 0, 0, 0, 7.807723E-05
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_34_274.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_34_274.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_34_274.jpg, 0, 0, 0, 7.798376E-05
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_34_376.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_34_376.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_34_376.jpg, 0, 0, 0, 7.82358E-05
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_34_479.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_34_479.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_34_479.jpg, 0, 0, 0, 7.812869E-05
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_34_579.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_34_579.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_34_579.jpg, 0, 0.09728041, 0, 0.000715421
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_34_681.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_34_681.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_34_681.jpg, 0, 0.4029402, 0, 0.3837619
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_34_781.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_34_781.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_34_781.jpg, -0.1630041, 0.6939178, 0, 0.9788396
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_34_885.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_34_885.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_34_885.jpg, -0.4716303, 1, 0, 2.052046
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_34_986.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_34_986.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_34_986.jpg, -0.1759185, 1, 0, 3.213618
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_35_088.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_35_088.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_35_088.jpg, -0.0241491, 1, 0, 4.387897
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_35_192.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_35_192.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_35_192.jpg, -0.3887811, 1, 0, 5.756466
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_35_294.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_35_294.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_35_294.jpg, -0.2559297, 1, 0, 6.892656
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_35_395.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_35_395.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_35_395.jpg, -0.1286562, 1, 0, 8.028761
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_35_498.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_35_498.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_35_498.jpg, -0.425422, 1, 0, 9.122257
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_35_602.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_35_602.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_35_602.jpg, -0.1248073, 1, 0, 10.23722
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_35_705.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_35_705.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_35_705.jpg, -0.0632817, 1, 0, 11.33237
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_35_807.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_35_807.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_35_807.jpg, -0.3583533, 1, 0, 12.45745
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_35_910.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_35_910.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_35_910.jpg, -0.2232123, 1, 0, 13.67519
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_36_010.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_36_010.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_36_010.jpg, 0, 1, 0, 14.55697
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_36_113.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_36_113.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_36_113.jpg, -0.2613, 1, 0, 15.87336
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_36_214.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_36_214.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_36_214.jpg, -0.1953789, 1, 0, 16.64774
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_36_314.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_36_314.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_36_314.jpg, 0, 1, 0, 17.89753
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_36_414.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_36_414.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_36_414.jpg, -0.2856819, 1, 0, 18.73498
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_36_515.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_36_515.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_36_515.jpg, -0.5870193, 1, 0, 19.74829
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_36_616.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_36_616.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_36_616.jpg, -0.3113238, 1, 0, 20.62644
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_36_717.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_36_717.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_36_717.jpg, -0.007107882, 1, 0, 21.69991
C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\center_2024_11_28_22_25_36_820.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\left_2024_11_28_22_25_36_820.jpg, C:\Users\tilak\OneDrive\Desktop\data-self-driving-car\IMG\right_2024_11_28_22_25_36_820.jpg, -0.278397, 1, 0, 22.63164
